slug,tag_name,start_date,attendance,host_name,country,latitude,longitude,url
2017-03-23-standrews,SWC,2017-03-23,20,University of St. Andrews,GB,56.337475,-2.794065,https://alex-konovalov.github.io/2017-03-23-standrews/
2017-03-24-ttt-upr,TTT,2017-03-24,12,University of Puerto Rico,PR,18.400769,-66.049874,https://smcclatchy.github.io/2017-03-24-ttt-UPR-RP
2017-03-25-brocku,SWC,2017-03-25,16,Brock University,CA,43.159374,-79.246863,https://computecanada.github.io/2017-03-25-brocku/
2017-03-27-nebraska,SWC,2017-03-27,20,University of Nebraska,US,40.817654,-96.700366,https://unlhcc.github.io/2017-03-27-UNL/
2017-03-27-uw,SWC,2017-03-27,46,University of Washington,US,47.606209,-122.332071,https://uwescience.github.io/2017-03-27-uw/
2017-03-29-delaware,DC,2017-03-29,21,University of Delaware,US,39.677976,-75.734856,https://udel-dc-2017.github.io/2017-03-29-udel/
2017-03-29-munchen,SWC,2017-03-29,17,Technical University Munich,DE,48.3951163,11.726151,https://konrad.github.io/2017-03-29-munich/
2017-03-30-manchester,DC,2017-03-30,14,Cathie Marsh Institute for Social Research,GB,53.466657,-2.23654,https://anenadic.github.io/2017-03-30-manchester/
2017-04-04-commerce-library,SWC,2017-04-04,39,Commerce Research Library,US,38.892934,-77.032714,https://pages.nist.gov/2017-04-04-commerce-library/
2017-04-06-DataCarpentry-Genomics-TSV,DC,2017-04-06,0,James Cook University,AU,-19.260262,146.815951,https://jcu-eresearch.github.io/2017-04-06-DataCarpentry-Genomics-TSV
2017-04-06-farmington,DC,2017-04-06,23,Jackson Laboratory,US,41.732284,-72.793404,https://smcclatchy.github.io/2017-04-06-farmington/
2017-04-06-wsu,SWC,2017-04-06,30,Washington State University,US,46.7298,-117.1817,https://stephlabou.github.io/2017-04-06-wsu/
2017-04-07-ou,SWC,2017-04-07,12,University of Oklahoma,US,35.208275,-97.445848,https://oulib-swc.github.io/2017-04-07-ou/
2017-04-10-Albany,SWC,2017-04-10,,Massey University,NZ,-36.734667,174.692639,https://sschmeier.github.io/2017-04-10-Albany/
2017-04-10-GriffithUni-Python,SWC,2017-04-10,24,Griffith University,AU,-27.962224,153.381897,https://bio-swc-bne.github.io/2017-04-10-GriffithUni-Python/
2017-04-10-uw-ttt,TTT,2017-04-10,15,University of Washington,US,47.606209,-122.332071,https://uwescience.github.io/2017-04-10-uw-ttt/
2017-04-11-nist,SWC,2017-04-11,13,National Institute of Standards and Technology,US,39.997058,-105.264226,https://pages.nist.gov/2017-04-11-nist/
2017-04-12-GriffithUni-Git,SWC,2017-04-12,32,Griffith University,AU,-27.552941,153.052425,https://bio-swc-bne.github.io/2017-04-12-GriffithUni-Git
2017-04-20-SWC-Melbourne,SWC,2017-04-20,25,COMBINE,AU,-37.796897,144.957442,https://combine-australia.github.io/2017-04-20-SWC-Melbourne/
2017-04-20-leeds,SWC,2017-04-20,25,University of Leeds,GB,53.809847,-1.555563,https://arcleeds.github.io/2017-04-20-leeds/
2017-04-20-otago,DC,2017-04-20,22,University of Otago,NZ,-45.864437,170.513253,https://mikblack.github.io/2017-04-20-otago
2017-04-21-ucsb,SWC,2017-04-20,27,University of California Santa Barbara,US,34.413688,-119.845559,https://mqwilber.github.io/2017-04-21-ucsb/
2017-04-24-queensu,SWC,2017-04-24,30,Queen's University,CA,44.227517,-76.495229,https://cac-staff.github.io/swc-queens-2017-apr/
2017-04-24-ttt-VT_NIST,"TTT,online",2017-04-24,12,Software Carpentry,W3,-48.876667,-123.393333,http://www.tim-dennis.com/2017-04-24-ttt-online-vatech-nist/
2017-04-26-caltech,DC,2017-04-26,25,California Institute of Technology,US,34.136859,-118.126089,https://caltechlibrary.github.io/2017-04-26-caltech/
2017-04-26-norwich,SWC,2017-04-26,13,Earlham Institute,GB,52.621741,1.218987,https://tgac.github.io/2017-04-26-norwich/
2017-04-27-UCL_software_carpentry,SWC,2017-04-27,24,University College London,GB,,,http://rits.github-pages.ucl.ac.uk/2017-04-27-UCL_software_carpentry/
2017-04-27-wsu,SWC,2017-04-27,31,Wayne State University,US,42.354469,-83.055761,http://bsmith89.github.com/2017-04-27-wsu
2017-04-30-eResearchAfrica-ttt,TTT,2017-04-30,28,Software Carpentry,ZA,-33.918431,18.428403,https://nwu-eresearch.github.io/2017-04-30-eResearchAfrica-ttt/
2017-05-01-frb_datacarp,DC,2017-05-01,13,Federal Reserve Board,US,38.893403,-77.044948,https://lachlandeer.github.io/2017-05-01-dc-frb/
2017-05-01-frb_swcarp,SWC,2017-05-01,13,Federal Reserve Board,US,38.896683,-77.040452,https://jcoliver.github.io/2017-05-01-swc-frb/
2017-05-04-pnnl,SWC,2017-05-04,20,Pacific Northwest National Lab ,US,46.347505,-119.277749,https://djinnome.github.io/2017-05-04-pnnl/
2017-05-04-portland-ttt,TTT,2017-05-04,28,California Digital Library,US,45.518473,-122.685582,https://weaverbel.github.io/2017-05-04-portland-ttt/
2017-05-04-ttt-frb,TTT,2017-05-04,17,Federal Reserve Board,US,38.8966826,-77.0426407,https://karenword.github.io/2017-04-04-FRB-ttt/
2017-05-04-upstate_medical_university,DC,2017-05-04,24,Upstate Medical University (State University of New York),US,43.040197,-76.138991,https://darencard.github.io/2017-05-04-SUNY-Upstate/
2017-05-06-caltech,DC,2017-04-26,11,California Institute of Technology,US,34.137263,-118.1247,https://caltechlibrary.github.io/2017-05-06-caltech/
2017-05-08-NIH,SWC,2017-05-08,17,National Institutes of Health,US,39.002793,-77.104493,https://biologyguy.github.io/2017-05-08-NIH/
2017-05-08-leeds,SWC,2017-05-08,18,University of Leeds,GB,53.808116,-1.55231,https://arcleeds.github.io/2017-05-08-leeds/
2017-05-08-scion,SWC,2017-05-08,,Scion New Zealand,NZ,-38.156106,176.263526,https://timothymillar.github.io/2017-05-08-scion
2017-05-08-upenn_digital_humanities,SWC,2017-05-08,22,University of Pennsylvania,US,39.952724,-75.194002,https://maneesha.github.io/2017-05-08-upenn/
2017-05-09-edinburgh,SWC,2017-05-09,32,Edinburgh Parallel Computing Centre,GB,55.9215522,-3.1749893,https://hpcarcher.github.io/2017-05-09-edinburgh/
2017-05-11-edinburgh,DC,2017-05-11,23,Edinburgh Parallel Computing Centre,GB,55.9215522,-3.1749893,https://hpcarcher.github.io/2017-05-11-edinburgh/
2017-05-15-GFZ,SWC,2017-05-15,25,GFZ Potsdam,DE,52.3798284,13.0641701,https://swc-bb.github.io/2017-05-15-GFZ/
2017-05-15-UNIVENDA,DC,2017-05-15,22,University of Venda,ZA,22.9761,30.4465,https://arreyves.github.io/2017-05-15-UNIVENDA/
2017-05-15-okstate,SWC,2017-05-15,25,Oklahoma State University,US,36.123056,-97.069722,https://osu-swc.github.io/2017-05-15-okstate/
2017-05-15-ualberta,SWC,2017-05-15,25,University of Alberta,CA,53.527609,-113.522002,https://computecanada.github.io/2017-05-15-ualberta/
2017-05-17-GFZ,SWC,2017-05-17,22,GFZ Potsdam,DE,52.3798284,13.0641701,https://swc-bb.github.io/2017-05-17-GFZ/
2017-05-17-JLAB,SWC,2017-05-17,36,Open Science Grid,US,37.097272,-76.486906,https://swc-osg-workshop.github.io/2017-05-17-JLAB/
2017-05-17-qbi,SWC,2017-05-17,17,University of Queensland,AU,-27.499542,153.011805,https://lizcw.github.io/2017-05-17-qbi/
2017-05-18-McMaster,SWC,2017-05-18,27,McMaster University,CA,43.259659,-79.917486,https://jcszamosi.github.io/2017-05-18-McMaster/
2017-05-18-R-Macquarie,SWC,2017-05-18,18,Macquarie University,AU,-33.774238,151.118633,https://martinheroux.github.io/2017-05-18-R-Macquarie/
2017-05-18-WVU,SWC,2017-05-18,26,West Virginia University,US,39.633156,-79.954276,https://arthur-e.github.io/2017-05-18-WVU/
2017-05-18-arkansas,SWC,2017-05-18,27,University of Arkansas,US,36.042575,-94.169139,http://mahdisadjadi.com/2017-05-18-arkansas/
2017-05-18-northeastern,DC,2017-05-18,40,Northeastern University,US,42.418577,-70.906186,https://drk-lo.github.io/2017-05-18-NahantNUMSC/
2017-05-18-sac-water-science-r-workshop,SWC,2017-05-18,26,State Water Agencies,US,38.5743589,-121.4989617,http://www.ashander.info/2017-05-18-sac-water-science-r-workshop/
2017-05-18-standrews,SWC,2017-05-18,13,University of St. Andrews,GB,56.34124,-2.809338,https://alex-konovalov.github.io/2017-05-18-standrews/
2017-05-18-stanford-TTT,TTT,2017-05-18,13,Stanford University,US,37.432051,-122.170498,https://erinbecker.github.io/2017-05-18-stanford-TTT/
2017-05-20-ucsf-R,SWC,2017-05-20,37,University of California San Francisco,US,37.767417,-122.390322,https://ucsf-ckm.github.io/2017-05-20-ucsf-r
2017-05-20-ucsf-python,SWC,2017-05-20,33,University of California San Francisco,US,37.767417,-122.390322,https://ucsf-ckm.github.io/2017-05-20-ucsf-r/
2017-05-22-florida-TTT,TTT,2017-05-22,22,University of Florida,US,29.648248,-82.344031,https://fmichonneau.github.io/2017-05-22-ttt-UFII/
2017-05-23-ucsd,SWC,2017-05-23,26,University of California San Diego,US,32.88006,-117.234014,https://ucsdlib.github.io/2017-05-23-UCSDHPC/
2017-05-24-nist,SWC,2017-05-24,34,National Institute of Standards and Technology,US,39.135171,-77.215829,https://pages.nist.gov/2017-05-24-nist/
2017-05-25-UF,SWC,2017-05-25,21,University of Florida,US,29.648248,-82.344031,https://weecology.github.io/2017-05-25-UF/
2017-05-27-MUN,SWC,2017-05-27,22,Memorial University,CA,47.573124,-52.733152,https://rmdickson.github.io/2017-05-27-MUN/
2017-05-29-GriffithUni-R,SWC,2017-05-29,27,Griffith University,AU,-27.552941,153.052425,https://bio-swc-bne.github.io/2017-05-29-GriffithUni-R/
2017-05-31-Vaal,DC,2017-05-31,20,North-West University,ZA,-26.725771,27.880881,https://nwu-digitalhumanities.github.io/2017-05-31-Vaal/
2017-06-01-Belfast,DC,2017-06-01,26,Queen's University Belfast,GB,54.584069,-5.934326,https://hpcarcher.github.io/2017-06-01-Belfast/
2017-06-01-stanford,SWC,2017-06-01,22,Stanford University,US,37.43181,-122.175758,https://lachlandeer.github.io/2017-06-01-stanford/
2017-06-05-ghana,SWC,2017-06-05,,AfriGEOSS,GH,5.5528,-0.2039,https://kkwakwa.github.io/2017-06-05-accra/
2017-06-06-Curtin,SWC,2017-06-06,23,Curtin University,AU,-32.0079693,115.8927419,https://curtinic.github.io/SWC-2017-06-06-Curtin/
2017-06-06-ncsa,SWC,2017-06-06,7,University of Illinois at Urbana-Champaign,US,40.114921,-88.224765,https://katyhuff.github.io/2017-06-06-ncsa
2017-06-07-uri,DC,2017-06-07,27,University of Rhode Island,US,41.492985,-71.422119,http://rhodyrstats.org/2017-06-07-uri/
2017-06-08-langley,SWC,2017-06-08,15,NASA (National Aeronautics and Space Administration),US,37.056614,-76.40446,https://kdottiemo.github.io/2017-06-08-langley/
2017-06-08-minnesota,DC,2017-06-08,18,University of Minnesota,US,44.97399,-93.237358,http://www.ashander.info/2017-06-08-QuARRC-UMN/
2017-06-08-wsu,DC,2017-06-08,17,Washington State University,US,46.7298,-117.1817,https://stephlabou.github.io/2017-06-08-wsu/
2017-06-12-wise,SWC,2017-06-12,9,NASA (National Aeronautics and Space Administration),US,36.929761,-82.633404,https://marwahaha.github.io/2017-06-12-wise/
2017-06-13-uw,SWC,2017-06-13,39,University of Washington,US,47.653383,-122.311865,https://uwescience.github.io/2017-06-13-uw/
2017-06-14-cornell,DC,2017-06-14,29,Cornell University,US,42.448743,-76.47657,https://emudrak.github.io/2017-06-14-cornell/
2017-06-15-frb_washingtondc,DC,2017-06-15,21,Federal Reserve Board,US,38.896683,-77.040452,https://butterflyology.github.io/2017-06-15-FRB/
2017-06-15-uow,DC,2017-06-15,19,University of Wollongong,AU,-34.40571,150.881288,https://benmarwick.github.io/2017-06-15-uow/
2017-06-17-stanford,DC,2017-06-17,40,Stanford University,US,37.43181,-122.175758,https://naupaka.github.io/2017-06-17-stanford/
2017-06-17-stlouis,"DC,unresponsive",2017-06-17,,University of California Davis,US,38.674299,-90.397576,https://canghel.github.io/2017-06-17-stlouis/
2017-06-19-berlin,SWC,2017-06-19,34,Integrative Research Institute of Life Sciences,DE,52.525729,13.379345,https://tobyhodges.github.io/2017-06-19-berlin/
2017-06-19-nasa-rm1,SWC,2017-06-19,38,NASA (National Aeronautics and Space Administration),US,38.992857,-76.853895,https://jdcorless.github.io/2017-06-19-nasa-rm1/
2017-06-19-nasa-rm2,SWC,2017-06-19,32,NASA (National Aeronautics and Space Administration),US,38.992857,-76.853895,https://devasenainupakutika.github.io/2017-06-19-rm2/
2017-06-19-sydney-ttt,TTT,2017-06-19,18,Macquarie University,AU,-33.7756838,151.1108993,https://weaverbel.github.io/2017-06-19-sydney-ttt/
2017-06-19-tgen,SWC,2017-06-19,52,Translational Genomics Institute,US,33.453011,-112.067032,https://erdavenport.github.io/2017-06-19-tgen/
2017-06-19-ttt-davis,TTT,2017-06-19,18,University of California Davis,US,38.532271,-121.76215,https://dib-lab.github.io/2017-06-19-DIBSI-TTT/
2017-06-19-uwmadison-dc,DC,2017-06-19,27,University of Wisconsin - Madison,US,43.077319,-89.430135,https://uw-madison-aci.github.io/2017-06-19-uwmadison-dc/
2017-06-20-Spelman,SWC,2017-06-20,11,Spelman College,US,33.745109,-84.411543,https://dgasmith.github.io/2017-06-20-Spelman/
2017-06-21-Crick,DC,2017-06-21,20,The Francis Crick Institute,GB,51.5318302,-0.1304385,https://lgatto.github.io/2017-06-21-Crick/
2017-06-21-qmul,SWC,2017-06-21,14,Queen Mary University London,GB,51.523586,-0.040498,https://anenadic.github.io/2017-06-21-qmul/
2017-06-26-pnnl,SWC,2017-06-26,16,Pacific Northwest National Lab ,US,46.346272,-119.271655,https://djinnome.github.io/2017-06-26-pnnl/
2017-06-26-ttt-online,"TTT,online",2017-06-26,6,Software Carpentry,W3,-48.876667,-123.393333,https://carpentries-work.github.io/2017-06-26-ttt-online/
2017-06-26-wuerzburg,SWC,2017-06-26,20,University of Wuerzburg,DE,49.785444,9.975806,https://swcarpentry-wuerzburg.github.io/2017-06-26-wuerzburg/
2017-06-27-LBL,DC,2017-06-27,7,Lawrence Berkeley National Laboratory,US,37.875928,-122.250027,https://akintsakis.github.io/2017-06-27-lbnl/
2017-06-28-cfmehu,SWC,2017-06-28,27,University of the Basque Country,ES,43.313143,-2.009393,http://iamc.eu/2017-06-28-cfmehu/
2017-06-28-ecsu,SWC,2017-06-28,9,Elizabeth City State University,US,36.281065,-76.21396,https://marwahaha.github.io/2017-06-28-ecsu/
2017-06-28-otago,SWC,2017-06-28,30,University of Otago,NZ,-45.864437,170.513253,https://mikblack.github.io/2017-06-28-otago/
2017-06-28-uwmadison-swc,SWC,2017-06-28,27,University of Wisconsin - Madison,US,43.072834,-89.408136,https://uw-madison-aci.github.io/2017-06-28-uwmadison-swc/
2017-06-29-fsu,DC,2017-06-29,18,Florida State University,US,30.443059,-84.294984,https://fsulib.github.io/2017-06-29-fsu/
2017-07-03-ResBaz-Python,SWC,2017-07-03,,Intersect Australia,AU,-33.880954,151.201288,https://intersectaustralia.github.io/2017-07-03-ResBaz-Python/
2017-07-03-ResBaz-R,SWC,2017-07-03,,Intersect Australia,AU,-33.880954,151.201288,https://intersectaustralia.github.io/2017-07-03-ResBaz-R/
2017-07-03-cab,DC,2017-07-03,25,Central African Biodiversity Alliance,GA,-1.6304546,13.550041,https://software-carpentry.org/blog/2017/11/gabon-bioinformatics.html
2017-07-03-ngb-leeds,SWC,2017-07-03,18,University of Leeds,GB,53.80361,-1.555145,https://arctraining.github.io/2017-07-03-ngb-leeds/
2017-07-03-sydney-resbaz-r-novice,SWC,2017-07-03,25,Macquarie University,AU,-33.8809099,151.1990994,https://jduckles.github.io/2017-07-03-sydney-resbaz-r-novice/
2017-07-03-wuerzburg,SWC,2017-07-03,19,University of Wuerzburg,DE,49.80198,9.956515,https://swcarpentry-wuerzburg.github.io/2017-07-03-wuerzburg/
2017-07-05-uniarkansas,DC,2017-07-06,23,University of Arkansas,US,36.062913,-94.1682237,https://jasonjwilliamsny.github.io/2017-07-05-uniarkansas/
2017-07-10-auckland,SWC,2017-07-10,,University of Auckland,NZ,-36.852231,174.768017,https://uoa-eresearch.github.io/UoA-SWC/
2017-07-10-ttt-online,"TTT,online",2017-07-10,21,Software Carpentry,W3,-48.876667,-123.393333,https://allegravia.github.io/2017-07-10-ttt-online-open/
2017-07-10-uqws,SWC,2017-07-10,31,University of Queensland,AU,-27.501425,153.01493,https://bio-swc-bne.github.io/2017-07-10-uqws/
2017-07-11-uchicago,SWC,2017-07-11,14,University of Chicago,US,41.790684,-87.602844,https://rcc-uchicago.github.io/2017-07-11-uchicago/
2017-07-12-LBNL,SWC,2017-07-12,8,Lawrence Berkeley National Laboratory,US,37.875919,-122.250036,https://jlant.github.io/2017-07-12-lawrence-berkeley-lab/
2017-07-12-ualberta-DC,DC,2017-07-12,13,University of Alberta,CA,53.526942,-113.52955,https://computecanada.github.io/2017-07-12-ualberta-DC/
2017-07-13-jaxlab-instructor-training,"TTT,online",2017-07-13,8,Software Carpentry,W3,-48.876667,-123.393333,https://jasonjwilliamsny.github.io/2017-07-13-jaxlab-instructor-training/
2017-07-13-ttt-online,"TTT,online",2017-07-13,16,Software Carpentry,W3,-48.876667,-123.393333,https://anenadic.github.io/2017-07-13-ttt-online/
2017-07-15-UCSF-Python,SWC,2017-07-15,42,University of California San Francisco,US,37.767411,-122.390344,https://ucsf-ckm.github.io/2017-07-15-ucsf-python/
2017-07-15-UCSF-R,SWC,2017-07-15,33,University of California San Francisco,US,37.767417,-122.390322,https://cjieming.github.io/2017-07-15-ucsf-r/
2017-07-17-imperial,DC,2017-07-17,19,Imperial College London,GB,51.499708,-0.176343,https://mkuzak.github.io/2017-07-17-imperial/
2017-07-19-Mauritius,SWC,2017-07-19,25,University of Mauritius,MU,-20.233812,57.497518,https://chpc-carpentry.github.io/2017-07-19-Mauritius/
2017-07-19-imperial,SWC,2017-07-19,24,Imperial College London,GB,51.499708,-0.176343,https://mkuzak.github.io/2017-07-19-imperial/
2017-07-20-caltech,DC,2017-07-20,19,California Institute of Technology,US,34.137263,-118.1247,https://caltechlibrary.github.io/2017-07-20-caltech/
2017-07-21-LBNL,SWC,2017-07-20,29,Lawrence Berkeley National Laboratory,US,37.875928,-122.250027,https://erinbecker.github.io/2017-07-20-lbnl/
2017-07-24-chicago,SWC,2017-07-24,9,University of Chicago,US,41.788401,-87.599099,https://crerecombinase.github.io/2017-07-24-chicago/
2017-07-25-UCL_software_carpentry,SWC,2017-07-26,29,University College London,GB,51.525256,-0.132574,http://rits.github-pages.ucl.ac.uk/2017-07-25-UCL_software_carpentry/
2017-07-25-tucson-ttt,TTT,2017-07-25,9,Software Carpentry,US,32.237973,-110.947101,https://jcoliver.github.io/2017-07-25-tucson-ttt/
2017-07-26-LBNL,SWC,2017-07-26,7,Lawrence Berkeley National Laboratory,US,37.87591,-122.250006,http://arthur-e.github.io/2017-07-26-LBL
2017-07-26-Sheffield,DC,2017-07-26,20,University of Sheffield,GB,53.384498,-1.488683,https://alfawolf140.github.io/2017-07-26-Sheffield/
2017-07-27-PNNL,SWC,2017-07-27,18,Pacific Northwest National Lab ,US,46.346272,-119.271655,https://djinnome.github.io/2017-07-27-PNNL
2017-07-27-hobart,SWC,2017-07-27,45,Data Science Hobart,AU,-42.886048,147.335837,https://datatas.github.io/2017-07-27-hobart/
2017-07-27-mcmaster,SWC,2017-07-27,30,McMaster University,CA,43.259659,-79.917486,https://jcszamosi.github.io/2017-07-27-McMaster/
2017-07-27-okstate,DC,2017-07-27,21,Oklahoma State University,US,36.123021,-97.069724,https://osu-carpentry.github.io/2017-07-27-okstate/
2017-07-27-qcif,TTT,2017-07-27,23,Queensland Cyber Infrastructure Foundation,AU,-27.501484,153.014922,https://weaverbel.github.io/2017-07-27-qcif/
2017-07-31-noble-research,SWC,2017-07-31,26,Noble Research Institute,US,34.189403,-97.081259,https://jhadwinosu.github.io/2017-07-31-noble-research/
2017-07-31-ttt-online,"TTT,online",2017-07-31,27,Software Carpentry,W3,-48.876667,-123.393333,https://naupaka.github.io/2017-07-31-ttt-online/
2017-08-01-LBNL,DC,2017-08-01,8,Lawrence Berkeley National Laboratory,US,37.875928,-122.250027,https://kristinariemer.github.io/2017-08-01-berkeleylab/
